FMTM,WSF2,WSF5,SNOW,PRCP,WT08,DATE,WDF2,AWND,WDF5,PGTM,WT01,TMAX,WESD,WT02,WT13,TMIN,WT16,WT14,WT11,WT18,WT22,WT09,WT04,WT15,WT06,WT17,WT03,WT05,TSUN,WT10,WT21,WT19,RHMX,ASLP,RHAV,ASTP,RHMN,AWBT,ADPT,WT07
,   76,  103,    0,    0,    1,2013-08-31,  200,   46,  190,,,33.3,,,,22.8,,,,,,,,,,,,,,,,,   84,10112,   68,10091,   47,  228,  206,
,   76,   94,    0,    0,    1,2013-08-30,  170,   41,  210,,,31.1,,,,22.2,,,,,,,,,,,,,,,,,   84,10152,   68,10132,   50,  217,  200,
,   67,   81,    0,    0,,2013-08-29,   70,   36,   70,,,30.6,,,,23.3,,,,,,,,,,,,,,,,,   91,10146,   71,10119,   48,  222,  200,
,   67,   81,    0,    3,,2013-08-28,  250,   25,  230,,,28.3,,,,23.9,,,,,,,,,,,,,,,,,   90,10119,   77,10098,   62,  228,  211,
,   76,  107,    0,    0,,2013-08-27,  340,   35,  350,,,34.4,,,,22.8,,,,,,,,,,,,,,,,,   74,10139,   57,10119,   38,  222,  189,
,   76,   98,    0,    0,,2013-08-26,  230,   36,  210,,,32.2,,,,17.8,,,,,,,,,,,,,,,,,   78,10210,   56,10196,   31,  189,  150,
,   76,   94,    0,    0,,2013-08-25,  180,   26,  180,,,28.3,,,,18.3,,,,,,,,,,,,,,,,,   87,10278,   58,10254,   33,  178,  139,
,   58,   72,    0,    0,,2013-08-24,   70,   31,   70,,,29.4,,,,17.8,,,,,,,,,,,,,,,,,   87,10247,   59,10213,   37,  178,  144,
,   72,   94,    0,   28,,2013-08-23,   20,   30,   30,,,26.1,,,,18.9,,,,,,,,,,,,,,,,,   82,10169,   68,10142,   50,  194,  167,
,   76,  103,    0,    0,,2013-08-22,  340,   34,  250,,,32.8,,,,23.3,,,,,,,,,,,,,,,,,   88,10166,   61,10146,   42,  217,  189,
,   76,   94,    0,   18,,2013-08-21,  230,   32,  230,,,31.7,,,,22.8,,,,,,,,,,,,,,,,,   90,10210,   75,10190,   54,  233,  217,
,   67,   89,    0,    0,,2013-08-20,  180,   22,  170,,,31.7,,,,20.6,,,,,,,,,,,,,,,,,   88,10207,   70,10179,   50,  217,  194,
,   58,   98,    0,    0,,2013-08-19,  200,   26,  180,,,23.9,,,,18.3,,,,,,,,,,,,,,,,,   84,10203,   77,10183,   69,  189,  172,
,   58,   72,    0,   48,,2013-08-18,   30,   28,   20,,    1,23.3,,,,19.4,,,,,,,,,,,,,,,,,   84,10230,   73,10207,   55,  183,  161,
,   72,   94,    0,    0,,2013-08-17,  100,   35,  100,,,27.2,,,,17.2,,,,,,,,,,,,,,,,,   84,10240,   60,10213,   39,  178,  139,
,   45,   63,    0,    0,,2013-08-16,  110,   13,  120,,,27.2,,,,16.7,,,,,,,,,,,,,,,,,   81,10217,   55,10190,   35,  161,  122,
,   67,   89,    0,    0,,2013-08-15,  140,   27,  140,,,26.7,,,,15.6,,,,,,,,,,,,,,,,,   75,10210,   52,10183,   26,  150,  100,
,  116,  143,    0,    0,,2013-08-14,  340,   59,  350,,,25.6,,,,16.7,,,,,,,,,,,,,,,,,   71,10159,   47,10125,   37,  150,   94,
,  116,  157,    0,  112,,2013-08-13,  320,   34,  320,,,31.7,,,,21.7,,,,,,,,,,,,,,,,,   87,10091,   70,10071,   46,  222,  206,
,   72,   89,    0,    0,,2013-08-12,  330,   24,  320,,,33.3,,,,23.3,,,,,,,,,,,,,,,,,   85,10156,   61,10135,   35,  222,  194,
,   58,   72,    0,    0,,2013-08-11,  170,   24,  170,,,30.0,,,,23.3,,,,,,,,,,,,,,,,,   79,10183,   67,10163,   50,  217,  194,
,   54,   72,    0,    3,,2013-08-10,  170,   30,  330,,,28.9,,,,23.9,,,,,,,,,,,,,,,,,   77,10173,   64,10149,   47,  217,  189,
,   98,  130,    0,    0,,2013-08-09,  230,   51,  240,,,33.9,,,,25.6,,,,,,,,,,,,,,,,,   85,10132,   63,10108,   47,  239,  217,
,   98,  112,    0,    0,,2013-08-08,  180,   41,  180,,,30.6,,,,24.4,,,,,,,,,,,    1,,,,,,   85,10163,   76,10146,   61,  239,  222,
,   72,   81,    0,    0,,2013-08-07,  180,   42,  180,,,29.4,,,,22.2,,,,,,,,,,,,,,,,,   84,10176,   74,10152,   63,  222,  206,
,   67,   81,    0,   18,,2013-08-06,  190,   34,  200,,    1,23.3,,,,20.6,,,,,,,,,,,,,,,,,   87,10179,   79,10152,   68,  194,  178,
,   72,  125,    0,    0,    1,2013-08-05,  350,   27,  360,,,27.8,,,,17.2,,,,,,,,,,,,,,,,,   68,10179,   52,10156,   35,  167,  122,
,   98,  130,    0,    0,,2013-08-04,  320,   44,  330,,,28.3,,,,20.0,,,,,,,,,,,,,,,,,   84,10149,   54,10125,   34,  178,  133,
,   67,   76,    0,    8,    1,2013-08-03,  330,   23,  340,,,27.8,,,,21.1,,,,,,,,,,,,,,,,,   84,10142,   70,10119,   54,  200,  178,
,   81,  107,    0,    0,,2013-08-02,  200,   27,  210,,,31.1,,,,21.7,,,,,,,,,,,,,,,,,   90,10135,   60,10108,   39,  206,  172,
,   67,   89,    0,  104,,2013-08-01,  180,   33,  180,,,28.3,,,,21.1,,,,,,,,,,,,,,,,,   90,10122,   82,10105,   67,  217,  206,
,  112,  139,    0,    0,,2013-07-31,  180,   28,  180,,    1,27.8,,,,21.7,,,,,,,,,,,,,,,,,   91,10193,   70,10176,   53,  206,  183,
,   63,   94,    0,    0,,2013-07-30,  350,   21,   10,,,29.4,,,,18.9,,,,,,,,,,,,,,,,,   75,10224,   53,10200,   38,  183,  139,
,   67,   94,    0,    0,,2013-07-29,  340,   36,  340,,,28.9,,,,20.0,,,,,,,,,,,,,,,,,   79,10193,   51,10163,   34,  178,  133,
,   63,   81,    0,    0,,2013-07-28,  360,   34,  360,,,28.9,,,,22.2,,,,,,,,,,,,,,,,,   82,10139,   73,10112,   61,  217,  200,
,  103,  134,    0,   66,,2013-07-27,  260,   40,  280,,,30.0,,,,22.2,,,,,,,,,,,,,,,,,   85,10159,   74,10135,   53,  211,  194,
,   63,   72,    0,    0,,2013-07-26,  180,   30,  180,,,28.9,,,,19.4,,,,,,,,,,,,,,,,,   79,10179,   58,10152,   40,  189,  156,
,   89,  103,    0,    0,,2013-07-25,   10,   45,   10,,,27.8,,,,18.3,,,,,,,,,,,,,,,,,   71,10156,   56,10129,   41,  172,  133,
,   89,  107,    0,    0,,2013-07-24,   20,   48,  320,,,30.0,,,,23.3,,,,,,,,,,,,,,,,,   69,10091,   56,10058,   45,  206,  172,
,   98,  116,    0,    0,,2013-07-23,  300,   34,  280,,,31.7,,,,24.4,,,,,,,,,,,,,,,,,   88,10058,   63,10037,   45,  228,  200,
,   72,   94,    0,   25,,2013-07-22,  210,   29,  200,,,31.7,,,,24.4,,,,,,,,,,,,,,,,,   88,10112,   71,10091,   57,  239,  222,
,   63,   81,    0,    0,,2013-07-21,  350,   25,  290,,,33.9,,,,25.6,,,,,,,,,,,    1,,,,,,   82,10132,   64,10108,   46,  233,  206,
,   81,   98,    0,    0,,2013-07-20,  220,   44,  210,,,34.4,,,,26.7,,,,,,,,,,,    1,,,,,,   79,10115,   63,10091,   46,  244,  222,
,   94,  112,    0,    0,    1,2013-07-19,  230,   41,  180,,,35.0,,,,27.2,,,,,,,,,,,,,,,,,   77,10142,   65,10125,   52,  261,  239,
,  107,  139,    0,  264,,2013-07-18,   50,   26,  350,,,35.0,,,,26.7,,,,,,,,,,,    1,,,,,,   82,10179,   68,10163,   49,  261,  239,
,   54,   67,    0,    0,,2013-07-17,  350,   21,  360,,,36.1,,,,26.7,,,,,,,,,,,,,,,,,   82,10213,   61,10190,   41,  244,  222,
,   72,  103,    0,    0,,2013-07-16,  350,   32,  300,,,35.6,,,,26.7,,,,,,,,,,,,,,,,,   74,10227,   56,10207,   40,  244,  211,
,   58,   81,    0,    0,,2013-07-15,  300,   25,  340,,,35.6,,,,23.9,,,,,,,,,,,,,,,,,   85,10247,   61,10224,   43,  244,  217,
,   54,   72,    0,    0,,2013-07-14,  180,   31,  310,,,31.7,,,,23.9,,,,,,,,,,,,,,,,,   91,10264,   73,10240,   55,  244,  228,
,   67,   94,    0,   18,,2013-07-13,  150,   20,  160,,,30.0,,,,22.2,,,,,,,,,,,,,,,,,   88,10217,   76,10186,   63,  228,  211,
,  103,  130,    0,  353,,2013-07-12,  310,   43,  320,,,24.4,,,,21.1,,,,,,,,,,,,,,,,,   90,10152,   83,10125,   76,  206,  194,
,   67,   76,    0,    0,,2013-07-11,  330,   31,  340,,,30.6,,,,23.9,,,,,,,,,,,    1,,,,,,   85,10125,   71,10102,   51,  228,  206,
,  157,  174,    0,  145,,2013-07-10,  220,   43,  220,,,32.2,,,,23.9,,,,,,,,,,,,,,,,,   88,10142,   78,10125,   59,  244,  228,
,   54,   72,    0,    0,,2013-07-09,  220,   24,  240,,,30.0,,,,23.9,,,,,,,,,,,,,,,,,   88,10183,   73,10163,   59,  233,  217,
,   81,  130,    0,   10,,2013-07-08,  300,   28,  290,,,30.6,,,,22.8,,,,,,,,,,,,,,,,,   88,10190,   67,10163,   45,  222,  194,
,  112,  157,    0,   10,,2013-07-07,  320,   40,  340,,,33.3,,,,23.3,,,,,,,,,,,,,,,,,   85,10183,   70,10163,   54,  233,  217,
,   81,  107,    0,    0,,2013-07-06,  200,   45,  200,,,33.3,,,,25.0,,,,,,,,,,,,,,,,,   85,10207,   67,10186,   50,  244,  222,
,   94,  125,    0,    0,,2013-07-05,  200,   47,  190,,,32.2,,,,24.4,,,,,,,,,,,,,,,,,   85,10227,   70,10207,   52,  239,  222,
,   81,  103,    0,    0,,2013-07-04,  180,   46,  170,,,31.7,,,,24.4,,,,,,,,,,,,,,,,,   91,10237,   72,10213,   53,  239,  222,
,   76,   89,    0,   38,,2013-07-03,  180,   47,  180,,,30.6,,,,23.3,,,,,,,,,,,,,,,,,   91,10230,   79,10207,   65,  239,  222,
,   81,  107,    0,   43,,2013-07-02,  190,   55,  200,,,28.9,,,,23.3,,,,,,,,,,,,,,,,,   85,10196,   81,10166,   72,  233,  217,
,   94,  103,    0,  152,,2013-07-01,  170,   43,  170,,,28.9,,,,23.3,,,,,,,,,,,,,,,,,   90,10135,   80,10108,   65,  233,  217,
,   72,   89,    0,   71,,2013-06-30,  100,   34,  100,,,30.6,,,,24.4,,,,,,,,,,,,,,,,,   88,10085,   78,10058,   63,  239,  228,
,   67,   76,    0,    0,,2013-06-29,  180,   31,  180,,    1,30.6,,,,21.1,,,,,,,,,,,,,,,,,   91,10030,   65,10003,   39,  217,  189,
,  206,  237,    0,  726,,2013-06-28,  260,   36,  260,,,31.7,,,,20.6,,,,,,,,,,,,,,,,,   91,10014,   78, 9990,   53,  217,  206,
,   81,  107,    0,   58,,2013-06-27,  210,   35,  220,,    1,28.9,,,,22.2,,,,,,,,,,,,,,,,,   90,10064,   81,10047,   67,  222,  211,
,   67,   89,    0,    3,,2013-06-26,  320,   31,  320,,,32.8,,,,22.8,,,,,,,,,,,    1,,,,,,   79,10115,   66,10098,   50,  222,  200,
,  143,  170,    0,    0,,2013-06-25,  340,   31,  340,,,34.4,,,,22.2,,,,,,,,,,,    1,,,,,,   87,10152,   64,10132,   44,  228,  206,
,  103,  125,    0,    5,,2013-06-24,  270,   30,  270,,,32.2,,,,22.8,,,,,,,,,,,    1,,,,,,   91,10190,   75,10169,   54,  228,  217,
,   58,   67,    0,  117,,2013-06-23,  170,   22,  210,,    1,30.0,,,,22.2,,,,,,,,,,,,,,,,,   91,10207,   77,10186,   63,  222,  206,
,   81,   98,    0,    0,,2013-06-22,  170,   36,  180,,,30.0,,,,19.4,,,,,,,,,,,,,,,,,   87,10234,   66,10210,   48,  206,  178,
,   54,   63,    0,    0,,2013-06-21,  170,   17,  170,,,28.9,,,,17.2,,,,,,,,,,,,,,,,,   81,10254,   53,10230,   29,  172,  128,
,   63,   81,    0,    0,,2013-06-20,  170,   34,  170,,,26.7,,,,18.9,,,,,,,,,,,,,,,,,   87,10244,   62,10213,   47,  178,  144,
,   67,   81,    0,    0,,2013-06-19,   50,   28,   30,,,25.6,,,,19.4,,,,,,,,,,,,,,,,,   81,10173,   67,10142,   50,  183,  156,
,   76,   89,    0,   58,,2013-06-18,   50,   28,   50,,    1,25.6,,,,20.0,,,,,,,,,,,,,,,,,   88,10112,   81,10085,   67,  206,  194,
,   72,   81,    0,    0,,2013-06-17,  160,   32,  160,,,30.0,,,,22.8,,,,,,,,,,,,,,,,,   85,10135,   70,10112,   59,  222,  206,
,   98,  125,    0,    0,,2013-06-16,  240,   31,  240,,,30.6,,,,20.6,,,,,,,,,,,,,,,,,   79,10142,   62,10119,   43,  206,  172,
,   72,  112,    0,    0,,2013-06-15,  310,   38,  300,,,29.4,,,,17.2,,,,,,,,,,,,,,,,,   68,10169,   48,10146,   31,  172,  128,
,  116,  157,    0,    5,,2013-06-14,   10,   60,  360,,,27.2,,,,16.7,,,,,,,,,,,,,,,,,   78,10105,   52,10068,   35,  161,  111,
,  125,  174,    0,    5,,2013-06-13,  320,   51,  330,,,32.2,,,,21.7,,,,,,,,,,,,,,,,,   88,10024,   64,10003,   43,  206,  178,
,   76,  107,    0,    0,,2013-06-12,  330,   34,  330,,,32.8,,,,21.1,,,,,,,,,,,,,,,,,   77,10105,   56,10085,   38,  211,  178,
,   98,  125,    0,    0,,2013-06-11,  300,   43,  280,,,29.4,,,,20.0,,,,,,,,,,,,,,,,,   90,10098,   63,10075,   46,  200,  172,
,  125,  139,    0,  704,,2013-06-10,  210,   34,  280,,,26.7,,,,21.1,,,,,,,,,,,,,,,,,   94,10139,   86,10125,   76,  217,  211,
,   63,   76,    0,    3,,2013-06-09,  130,   26,  130,,,28.3,,,,20.0,,,,,,,,,,,,,,,,,   84,10207,   69,10183,   50,  206,  178,
,   58,   76,    0,    0,,2013-06-08,  310,   27,  320,,,27.8,,,,20.0,,,,,,,,,,,,,,,,,   84,10139,   65,10102,   49,  189,  161,
,   98,  125,    0,  424,,2013-06-07,  320,   39,  320,,    1,22.8,,,,20.6,,,,,,,,,,,,,,,,,   93,10061,   89,10041,   84,  200,  194,
,   81,  103,    0,  216,,2013-06-06,  140,   39,  140,,    1,24.4,,,,17.8,,,,,,,,,,,,,,,,,   90,10152,   71,10139,   60,  178,  156,
,   63,   76,    0,    0,,2013-06-05,  170,   27,  170,,,26.7,,,,15.0,,,,,,,,,,,,,,,,,   78,10200,   52,10176,   37,  161,  111,
,   81,   98,    0,    0,,2013-06-04,  360,   35,  350,,,25.6,,,,16.7,,,,,,,,,,,,,,,,,   61,10186,   42,10156,   26,  139,   72,
,  103,  148,    0,  107,,2013-06-03,  320,   37,  290,,    1,28.3,,,,20.6,,,,,,,,,,,,,,,,,   90,10115,   70,10088,   52,  200,  178,
,  107,  148,    0,   30,,2013-06-02,  310,   54,  310,,,30.0,,,,22.2,,,,,,,,,,,    1,,,,,,   85,10119,   68,10098,   57,  217,  189,
,   81,  112,    0,    0,,2013-06-01,  180,   50,  210,,,32.8,,,,22.2,,,,,,,,,,,,,,,,,   74,10156,   58,10135,   41,  217,  183,
,   94,  116,    0,    0,,2013-05-31,  210,   48,  220,,,32.8,,,,21.1,,,,,,,,,,,,,,,,,   87,10193,   58,10173,   38,  211,  178,
,   67,   76,    0,    0,,2013-05-30,  170,   38,  180,,,32.2,,,,21.1,,,,,,,,,,,,,,,,,   84,10210,   66,10186,   45,  217,  189,
,   72,   94,    0,    0,,2013-05-29,  190,   40,  190,,,32.2,,,,20.6,,,,,,,,,,,,,,,,,   87,10193,   65,10169,   41,  211,  183,
,  130,  165,    0,  340,,2013-05-28,  100,   29,  100,,,29.4,,,,17.2,,,,,,,,,,,,,,,,,   87,10203,   69,10186,   49,  178,  156,
,   45,   72,    0,    0,,2013-05-27,  240,   19,  250,,,22.8,,,,11.1,,,,,,,,,,,,,,,,,   66,10240,   44,10217,   24,  117,   50,
,   94,  130,    0,    0,,2013-05-26,  340,   45,  310,,,23.3,,,,10.6,,,,,,,,,,,,,,,,,   49,10220,   33,10196,   20,   94,    6,
,  130,  165,    0,    0,,2013-05-25,  330,   66,  330,,,20.0,,,,7.8,,,,,,,,,,,,,,,,,   54,10210,   38,10186,   25,   78,   -6,
,  130,  170,    0,    3,,2013-05-24,  320,   72,  320,,,19.4,,,,9.4,,,,,,,,,,,,,,,,,   90,10146,   61,10108,   42,  111,   72,
,   94,  107,    0,   43,,2013-05-23,  170,   46,  300,,,28.3,,,,18.9,,,,,,,,,,,    1,,,,,,   90,10105,   76,10085,   58,  206,  189,
,   76,   94,    0,    5,,2013-05-22,  320,   41,  320,,,30.0,,,,21.1,,,,,,,,,,,,,,,,,   91,10122,   74,10098,   61,  222,  206,
,   67,   76,    0,    0,,2013-05-21,  170,   38,  170,,    1,27.8,,,,20.0,,,,,,,,,,,,,,,,,   90,10142,   79,10125,   65,  206,  194,
,   58,   94,    0,    0,,2013-05-20,  180,   31,  220,,    1,27.8,,,,18.9,,,,,,,,,,,,,,,,,   93,10176,   79,10156,   58,  200,  189,
,   54,   63,    0,    5,,2013-05-19,   80,   20,   90,,    1,25.0,,,,16.1,,,,,,,,,,,,,,,,,   93,10210,   84,10190,   69,  183,  172,
,   67,   81,    0,   15,,2013-05-18,  170,   30,  180,,    1,19.4,,,,16.1,,,,,,,,,,,,,,,,,   90,10230,   76,10207,   63,  150,  133,
,   67,  107,    0,    0,,2013-05-17,  120,   27,  110,,,28.3,,,,17.2,,,,,,,,,,,,,,,,,   78,10179,   47,10149,   25,  161,  106,
,  112,  143,    0,    0,,2013-05-16,  270,   43,  270,,,30.6,,,,18.9,,,,,,,,,,,,,,,,,   73,10105,   53,10075,   38,  178,  139,
,  103,  130,    0,    0,,2013-05-15,  200,   37,  200,,,30.0,,,,13.9,,,,,,,,,,,,,,,,,   71,10108,   56,10091,   40,  156,  117,
,   67,  107,    0,    0,,2013-05-14,  290,   27,  280,,,19.4,,,,5.6,,,,,,,,,,,,,,,,,   65,10210,   42,10190,   26,   72,    0,
,  107,  157,    0,    0,,2013-05-13,  280,   49,  270,,,17.2,,,,7.8,,,,,,,,,,,,,,,,,   54,10193,   34,10163,   21,   56,  -39,
,  116,  161,    0,    0,,2013-05-12,  320,   58,  310,,,19.4,,,,11.7,,,,,,,,,,,,,,,,,   73,10119,   39,10085,   24,   94,   17,
,   76,   98,    0,   18,,2013-05-11,  340,   30,  340,,,26.7,,,,17.8,,,,,,,,,,,,,,,,,   90,10088,   78,10068,   54,  178,  167,
,   76,   98,    0,  122,,2013-05-10,  290,   27,  320,,,28.3,,,,14.4,,,,,,,,,,,,,,,,,   96,10146,   70,10122,   44,  172,  150,
,   63,   81,    0,   15,,2013-05-09,  280,   22,  280,,    1,25.0,,,,13.3,,,,,,,,,,,,,,,,,   93,10149,   77,10125,   50,  156,  139,
,  112,  139,    0,   10,,2013-05-08,  180,   25,  180,,,22.2,,,,15.0,,,,,,,,,,,,,,,,,   90,10149,   79,10125,   53,  144,  128,
,   89,  112,    0,  140,,2013-05-07,   80,   54,  100,,    1,18.9,,,,15.0,,,,,,,,,,,,,,,,,   90,10156,   87,10135,   81,  156,  144,
,   89,  107,    0,    0,,2013-05-06,  100,   54,   90,,,18.3,,,,11.1,,,,,,,,,,,,,,,,,   90,10203,   81,10179,   74,  122,  111,
,   81,  107,    0,    0,    1,2013-05-05,   50,   42,   60,,,17.8,,,,8.3,,,,,,,,,,,,,,,,,   80,10230,   61,10207,   45,   89,   50,
,   98,  116,    0,    0,,2013-05-04,  100,   41,  100,,,20.6,,,,10.0,,,,,,,,,,,,,,,,,   77,10247,   56,10227,   40,  100,   56,
,   76,   98,    0,    0,,2013-05-03,  110,   43,  120,,,20.0,,,,9.4,,,,,,,,,,,,,,,,,   83,10278,   58,10251,   36,  100,   56,
,   72,   89,    0,    0,,2013-05-02,  110,   27,  120,,,20.0,,,,9.4,,,,,,,,,,,,,,,,,   86,10291,   62,10268,   42,  106,   72,
,   81,   94,    0,    0,,2013-05-01,  110,   43,  110,,,21.7,,,,10.0,,,,,,,,,,,,,,,,,   77,10284,   53,10254,   29,  100,   50,
,   76,   98,    0,    5,,2013-04-30,   70,   39,   60,,,16.7,,,,13.3,,,,,,,,,,,,,,,,,   93,10227,   82,10196,   64,  128,  117,
,   89,  112,    0,   58,,2013-04-29,  100,   32,  100,,,16.7,,,,12.2,,,,,,,,,,,,,,,,,   90,10193,   87,10173,   83,  128,  122,
,   76,   98,    0,    0,,2013-04-28,  170,   36,  180,,,20.0,,,,10.6,,,,,,,,,,,,,,,,,   72,10237,   53,10217,   31,  106,   56,
,   58,   72,    0,    0,,2013-04-27,  170,   21,  140,,,22.8,,,,9.4,,,,,,,,,,,,,,,,,   71,10281,   47,10257,   28,  100,   39,
,   67,   89,    0,    0,,2013-04-26,  340,   24,  300,,,20.0,,,,8.3,,,,,,,,,,,,,,,,,   74,10295,   43,10264,   26,   89,   17,
,  130,  165,    0,    3,    1,2013-04-25,  340,   47,  330,,,18.3,,,,8.3,,,,,,,,,,,,,,,,,   61,10237,   43,10200,   25,   78,    6,
,  134,  174,    0,    0,,2013-04-24,  320,   55,  310,,,26.1,,,,8.9,,,,,,,,,,,,,,,,,   86,10149,   60,10129,   36,  128,   94,
,   67,   89,    0,    0,,2013-04-23,   40,   27,   40,,,17.2,,,,8.9,,,,,,,,,,,,,,,,,   77,10244,   62,10230,   43,   83,   44,
,   81,  107,    0,    0,,2013-04-22,  100,   47,   90,,,13.9,,,,5.0,,,,,,,,,,,,,,,,,   73,10328,   58,10312,   46,   61,   17,
,   76,   98,    0,    0,,2013-04-21,   30,   41,   30,,,13.3,,,,5.6,,,,,,,,,,,,,,,,,   63,10342,   39,10312,   28,   39,  -44,
,   94,  139,    0,    3,,2013-04-20,  330,   63,  310,,,16.7,,,,8.9,,,,,,,,,,,,,,,,,   74,10193,   36,10146,   25,   61,  -22,
,  192,  237,    0,  348,,2013-04-19,  240,   62,  250,,,26.1,,,,11.1,,,,,,,,,,,,,,,,,   90,10088,   76,10075,   60,  172,  156,
,   94,  112,    0,   15,,2013-04-18,  170,   39,  180,,,25.6,,,,16.1,,,,,,,,,,,,,,,,,   90,10203,   73,10186,   54,  167,  144,
,   81,   94,    0,    0,,2013-04-17,   60,   28,   60,,,27.2,,,,16.1,,,,,,,,,,,,,,,,,   87,10220,   70,10196,   49,  167,  144,
,   89,  103,    0,    0,,2013-04-16,  180,   36,  180,,,23.3,,,,13.3,,,,,,,,,,,,,,,,,   81,10237,   70,10217,   56,  150,  122,
,   67,   81,    0,    0,,2013-04-15,  130,   31,  130,,,17.2,,,,13.9,,,,,,,,,,,,,,,,,   75,10240,   62,10210,   56,  117,   78,
,   76,   94,    0,    0,,2013-04-14,  340,   35,  350,,,20.6,,,,8.9,,,,,,,,,,,,,,,,,   72,10190,   48,10163,   32,  100,   39,
,   94,  116,    0,    0,,2013-04-13,  360,   30,  360,,,21.1,,,,9.4,,,,,,,,,,,,,,,,,   69,10125,   49,10095,   27,   94,   39,
,  116,  139,    0,  203,,2013-04-12,  350,   45,  350,,,23.9,,,,11.7,,,,,,,,,,,,,,,,,   93,10051,   85,10030,   74,  150,  139,
,  112,  143,    0,    0,,2013-04-11,   30,   35,   30,,,30.0,,,,13.9,,,,,,,,,,,,,,,,,   87,10102,   61,10081,   39,  167,  133,
,   81,  112,    0,    0,,2013-04-10,  180,   49,  240,,,32.8,,,,17.2,,,,,,,,,,,,,,,,,   68,10119,   44,10102,   27,  172,  117,
,   76,  103,    0,    0,,2013-04-09,  310,   41,  320,,,30.0,,,,15.6,,,,,,,,,,,,,,,,,   72,10159,   48,10139,   32,  161,  106,
,   67,   76,    0,    0,,2013-04-08,  170,   38,  220,,,26.7,,,,11.7,,,,,,,,,,,,,,,,,   72,10163,   49,10142,   30,  128,   78,
,  112,  157,    0,    0,,2013-04-07,  220,   60,  220,,,21.7,,,,5.6,,,,,,,,,,,,,,,,,   73,10203,   49,10190,   28,   83,   22,
,   81,  130,    0,    0,,2013-04-06,  170,   42,  210,,,15.0,,,,4.4,,,,,,,,,,,,,,,,,   61,10251,   35,10217,   21,   33,  -61,
,   98,  116,    0,   30,,2013-04-05,  350,   50,  330,,    1,19.4,,,,3.9,,,,,,,,,,,,,,,,,   89,10139,   46,10115,   21,   56,  -17,
,   81,   98,    0,   36,,2013-04-04,  180,   30,  180,,    1,10.0,,,,-0.5,,,,,,,,,,,,,,,,,   86,10261,   43,10247,   23,    6,  -72,
,  130,  170,    0,    0,,2013-04-03,  350,   51,  330,,,12.2,,,,0.6,,,,,,,,,,,,,,,,,   48,10254,   31,10220,   18,    6, -106,
,  103,  143,    0,    0,,2013-04-02,  330,   55,  270,,,10.6,,,,3.9,,,,,,,,,,,,,,,,,   36,10193,   26,10163,   19,   11, -111,
,  130,  170,    0,    0,,2013-04-01,  310,   50,  330,,,20.0,,,,5.0,,,,,,,,,,,,,,,,,   96,10102,   58,10068,   29,   67,   17,
,   72,  125,    0,    5,,2013-03-31,  170,   26,  210,,,13.3,,,    1,7.2,    1,    1,,,,,,,,,,,,,,,   93,10129,   73,10112,   52,   78,   50,
,   67,  116,    0,    0,,2013-03-30,  300,   17,  320,,,16.1,,,,5.0,,,,,,,,,,,,,,,,,   76,10217,   44,10196,   20,   50,  -28,
,  103,  134,    0,    0,,2013-03-29,  330,   42,  360,,,15.6,,,,5.6,,,,,,,,,,,,,,,,,   71,10234,   44,10207,   29,   50,  -22,
,  107,  139,    0,    0,,2013-03-28,  320,   53,  320,,,10.0,,,,4.4,    1,,,,,,,,,,,,,,,,   55,10213,   49,10183,   41,   33,  -28,
,   98,  130,    0,    3,,2013-03-27,  310,   58,  310,,,11.1,,,,3.9,    1,,,,,,,,,,,,,,,,   60,10183,   47,10152,   34,   28,  -33,
,   94,  116,    0,    0,,2013-03-26,  350,   42,  310,,,10.6,,,,1.7,,,,,,,,,,,,,,,,,   86,10115,   57,10081,   36,   33,  -17,
,   63,   72,   36,  132,,2013-03-25,  330,   36,  330,,    1,3.9,,,    1,0.6,    1,,,    1,,,,,,,,,,,,,   92,10024,   86, 9997,   79,   17,    6,
,   72,   98,    0,   10,,2013-03-24,  130,   29,  100,,    1,6.7,,,    1,1.1,    1,    1,,    1,,,,,,,,,,,,,   89,10108,   57,10098,   37,    6,  -44,
,   89,  112,    0,    0,,2013-03-23,  330,   38,  350,,,12.8,,,,0.0,,,,,,,,,,,,,,,,,   52,10156,   39,10132,   25,   17,  -67,
,  103,  139,    0,    0,,2013-03-22,  280,   49,  320,,,10.0,,,,-2.2,,,,,,,,,,,,,,,,,   49,10142,   37,10112,   26,  -11, -100,
,  107,  139,    0,    0,,2013-03-21,  330,   69,  340,,,5.6,,,,-0.6,,,,    1,,,,,,,,,,,,,   72,10102,   39,10075,   28,  -22, -106,
,  125,  148,    0,    0,,2013-03-20,  220,   55,  260,,,12.2,,,,3.9,,,,,,,,,,,,,,,,,   49,10129,   25,10108,   17,   11, -111,
,  143,  197,    0,    0,,2013-03-19,  270,   46,  290,,,15.6,,,,3.9,,,,,,,,,,,,,,,,,   89,10098,   50,10075,   12,   44,  -33,
,   80,  103,    0,   81,,2013-03-18,   70,   36,   60,,,4.4,,,    1,0.6,    1,    1,,    1,,,,,,,,,,,,,   89,10213,   76,10200,   48,   17,  -11,
,   67,   80,    0,    0,,2013-03-17,   10,   30,   30,,,6.1,,,,2.8,,,,,,,,,,,,,,,,,   77,10210,   64,10169,   53,   22,  -17,
